curriculum_track,skill_name,recommendation,generated_by,date_generated
IT Web Development,artificial intelligence,Critical industry skill not sufficiently covered: artificial intelligence,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,aws,Critical industry skill not sufficiently covered: aws,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,business intelligence,Critical industry skill not sufficiently covered: business intelligence,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,data analysis,Critical industry skill not sufficiently covered: data analysis,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,data analytics,Critical industry skill not sufficiently covered: data analytics,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,data warehouse,Critical industry skill not sufficiently covered: data warehouse,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,excel,Critical industry skill not sufficiently covered: excel,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,full stack,Critical industry skill not sufficiently covered: full stack,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,git,Critical industry skill not sufficiently covered: git,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,information security,Critical industry skill not sufficiently covered: information security,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,machine learning,Critical industry skill not sufficiently covered: machine learning,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,scala,Critical industry skill not sufficiently covered: scala,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,ssis,Critical industry skill not sufficiently covered: ssis,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,802.11,Additional skill that could be added or strengthened: 802.11,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,a/b testing,Additional skill that could be added or strengthened: a/b testing,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,ab testing,Additional skill that could be added or strengthened: ab testing,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,activemq,Additional skill that could be added or strengthened: activemq,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,adf,Additional skill that could be added or strengthened: adf,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,advanced excel,Additional skill that could be added or strengthened: advanced excel,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,agile,Additional skill that could be added or strengthened: agile,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,airflow,Additional skill that could be added or strengthened: airflow,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,aks,Additional skill that could be added or strengthened: aks,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,amazon web services,Additional skill that could be added or strengthened: amazon web services,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,angular,Additional skill that could be added or strengthened: angular,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,angular.js,Additional skill that could be added or strengthened: angular.js,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,angularjs,Additional skill that could be added or strengthened: angularjs,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,ansible,Additional skill that could be added or strengthened: ansible,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,apache,Additional skill that could be added or strengthened: apache,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,apache airflow,Additional skill that could be added or strengthened: apache airflow,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,apache nifi,Additional skill that could be added or strengthened: apache nifi,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,api development,Additional skill that could be added or strengthened: api development,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,application monitoring,Additional skill that could be added or strengthened: application monitoring,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,asp.net,Additional skill that could be added or strengthened: asp.net,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,asp.net core,Additional skill that could be added or strengthened: asp.net core,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,aws glue,Additional skill that could be added or strengthened: aws glue,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,azure,Additional skill that could be added or strengthened: azure,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,azure data factory,Additional skill that could be added or strengthened: azure data factory,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,azure sql,Additional skill that could be added or strengthened: azure sql,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,azure sql database,Additional skill that could be added or strengthened: azure sql database,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,backend,Additional skill that could be added or strengthened: backend,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,backup and recovery,Additional skill that could be added or strengthened: backup and recovery,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,bamboo,Additional skill that could be added or strengthened: bamboo,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,bash,Additional skill that could be added or strengthened: bash,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,batch processing,Additional skill that could be added or strengthened: batch processing,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,bayesian,Additional skill that could be added or strengthened: bayesian,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,bayesian modeling,Additional skill that could be added or strengthened: bayesian modeling,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,bdd,Additional skill that could be added or strengthened: bdd,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,beam,Additional skill that could be added or strengthened: beam,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,bgp,Additional skill that could be added or strengthened: bgp,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,big query,Additional skill that could be added or strengthened: big query,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,bigquery,Additional skill that could be added or strengthened: bigquery,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,bigtable,Additional skill that could be added or strengthened: bigtable,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,bitbucket,Additional skill that could be added or strengthened: bitbucket,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,c and c++,Additional skill that could be added or strengthened: c and c++,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,c++,Additional skill that could be added or strengthened: c++,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,c/c++,Additional skill that could be added or strengthened: c/c++,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,cassandra,Additional skill that could be added or strengthened: cassandra,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,centos,Additional skill that could be added or strengthened: centos,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,chef,Additional skill that could be added or strengthened: chef,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,ci/cd,Additional skill that could be added or strengthened: ci/cd,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,circleci,Additional skill that could be added or strengthened: circleci,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,cisco ios,Additional skill that could be added or strengthened: cisco ios,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,cloud architecture,Additional skill that could be added or strengthened: cloud architecture,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,cloud security,Additional skill that could be added or strengthened: cloud security,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,cloud sql,Additional skill that could be added or strengthened: cloud sql,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,cloud storage,Additional skill that could be added or strengthened: cloud storage,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,cloudformation,Additional skill that could be added or strengthened: cloudformation,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,cognos,Additional skill that could be added or strengthened: cognos,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,collibra,Additional skill that could be added or strengthened: collibra,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,computer vision,Additional skill that could be added or strengthened: computer vision,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,configuration management,Additional skill that could be added or strengthened: configuration management,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,confluence,Additional skill that could be added or strengthened: confluence,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,continuous delivery,Additional skill that could be added or strengthened: continuous delivery,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,continuous deployment,Additional skill that could be added or strengthened: continuous deployment,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,continuous integration,Additional skill that could be added or strengthened: continuous integration,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,cosmos db,Additional skill that could be added or strengthened: cosmos db,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,couchbase,Additional skill that could be added or strengthened: couchbase,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,d3.js,Additional skill that could be added or strengthened: d3.js,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,data catalog,Additional skill that could be added or strengthened: data catalog,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,data cleaning,Additional skill that could be added or strengthened: data cleaning,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,data cleansing,Additional skill that could be added or strengthened: data cleansing,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,data extraction,Additional skill that could be added or strengthened: data extraction,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,data governance,Additional skill that could be added or strengthened: data governance,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,data ingestion,Additional skill that could be added or strengthened: data ingestion,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,data lake,Additional skill that could be added or strengthened: data lake,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,data lakes,Additional skill that could be added or strengthened: data lakes,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,data lineage,Additional skill that could be added or strengthened: data lineage,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,data loading,Additional skill that could be added or strengthened: data loading,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,data mart,Additional skill that could be added or strengthened: data mart,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,data mining,Additional skill that could be added or strengthened: data mining,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,data pipeline,Additional skill that could be added or strengthened: data pipeline,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,data pipelines,Additional skill that could be added or strengthened: data pipelines,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,data preprocessing,Additional skill that could be added or strengthened: data preprocessing,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,data profiling,Additional skill that could be added or strengthened: data profiling,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,data quality,Additional skill that could be added or strengthened: data quality,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,data transformation,Additional skill that could be added or strengthened: data transformation,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,data validation,Additional skill that could be added or strengthened: data validation,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,data vault,Additional skill that could be added or strengthened: data vault,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,data visualization,Additional skill that could be added or strengthened: data visualization,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,data warehousing,Additional skill that could be added or strengthened: data warehousing,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,data wrangling,Additional skill that could be added or strengthened: data wrangling,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,database administration,Additional skill that could be added or strengthened: database administration,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,databricks,Additional skill that could be added or strengthened: databricks,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,datadog,Additional skill that could be added or strengthened: datadog,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,dax,Additional skill that could be added or strengthened: dax,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,db2,Additional skill that could be added or strengthened: db2,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,dbt,Additional skill that could be added or strengthened: dbt,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,deep learning,Additional skill that could be added or strengthened: deep learning,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,devops,Additional skill that could be added or strengthened: devops,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,dhcp,Additional skill that could be added or strengthened: dhcp,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,dimension table,Additional skill that could be added or strengthened: dimension table,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,dimensional modeling,Additional skill that could be added or strengthened: dimensional modeling,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,dimensional modelling,Additional skill that could be added or strengthened: dimensional modelling,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,distributed systems,Additional skill that could be added or strengthened: distributed systems,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,django,Additional skill that could be added or strengthened: django,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,dns,Additional skill that could be added or strengthened: dns,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,docker,Additional skill that could be added or strengthened: docker,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,dynamodb,Additional skill that could be added or strengthened: dynamodb,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,ec2,Additional skill that could be added or strengthened: ec2,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,eigrp,Additional skill that could be added or strengthened: eigrp,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,eks,Additional skill that could be added or strengthened: eks,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,elasticsearch,Additional skill that could be added or strengthened: elasticsearch,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,elk stack,Additional skill that could be added or strengthened: elk stack,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,elt,Additional skill that could be added or strengthened: elt,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,er modeling,Additional skill that could be added or strengthened: er modeling,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,etl,Additional skill that could be added or strengthened: etl,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,exploratory data analysis,Additional skill that could be added or strengthened: exploratory data analysis,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,express.js,Additional skill that could be added or strengthened: express.js,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,f5,Additional skill that could be added or strengthened: f5,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,fact table,Additional skill that could be added or strengthened: fact table,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,feature engineering,Additional skill that could be added or strengthened: feature engineering,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,firewall,Additional skill that could be added or strengthened: firewall,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,flask,Additional skill that could be added or strengthened: flask,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,flink,Additional skill that could be added or strengthened: flink,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,frontend,Additional skill that could be added or strengthened: frontend,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,full-stack,Additional skill that could be added or strengthened: full-stack,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,gcp,Additional skill that could be added or strengthened: gcp,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,gensim,Additional skill that could be added or strengthened: gensim,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,github,Additional skill that could be added or strengthened: github,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,gitlab,Additional skill that could be added or strengthened: gitlab,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,go,Additional skill that could be added or strengthened: go,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,go programming,Additional skill that could be added or strengthened: go programming,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,golang,Additional skill that could be added or strengthened: golang,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,google cloud,Additional skill that could be added or strengthened: google cloud,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,grafana,Additional skill that could be added or strengthened: grafana,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,graphql,Additional skill that could be added or strengthened: graphql,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,greenplum,Additional skill that could be added or strengthened: greenplum,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,hadoop,Additional skill that could be added or strengthened: hadoop,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,hbase,Additional skill that could be added or strengthened: hbase,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,hibernate,Additional skill that could be added or strengthened: hibernate,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,hive,Additional skill that could be added or strengthened: hive,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,hyper-v,Additional skill that could be added or strengthened: hyper-v,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,hypothesis testing,Additional skill that could be added or strengthened: hypothesis testing,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,iaas,Additional skill that could be added or strengthened: iaas,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,icinga,Additional skill that could be added or strengthened: icinga,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,ids,Additional skill that could be added or strengthened: ids,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,indexing,Additional skill that could be added or strengthened: indexing,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,informatica,Additional skill that could be added or strengthened: informatica,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,informatica data quality,Additional skill that could be added or strengthened: informatica data quality,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,infrastructure monitoring,Additional skill that could be added or strengthened: infrastructure monitoring,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,javascript,Additional skill that could be added or strengthened: javascript,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,jenkins,Additional skill that could be added or strengthened: jenkins,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,jira,Additional skill that could be added or strengthened: jira,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,jquery,Additional skill that could be added or strengthened: jquery,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,juniper,Additional skill that could be added or strengthened: juniper,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,jupyter,Additional skill that could be added or strengthened: jupyter,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,jupyter notebook,Additional skill that could be added or strengthened: jupyter notebook,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,k8s,Additional skill that could be added or strengthened: k8s,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,kafka,Additional skill that could be added or strengthened: kafka,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,kafka streams,Additional skill that could be added or strengthened: kafka streams,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,kanban,Additional skill that could be added or strengthened: kanban,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,keras,Additional skill that could be added or strengthened: keras,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,kibana,Additional skill that could be added or strengthened: kibana,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,kinesis,Additional skill that could be added or strengthened: kinesis,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,kotlin,Additional skill that could be added or strengthened: kotlin,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,kubernetes,Additional skill that could be added or strengthened: kubernetes,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,lambda,Additional skill that could be added or strengthened: lambda,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,laravel,Additional skill that could be added or strengthened: laravel,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,ldap,Additional skill that could be added or strengthened: ldap,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,lightgbm,Additional skill that could be added or strengthened: lightgbm,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,load balancer,Additional skill that could be added or strengthened: load balancer,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,log management,Additional skill that could be added or strengthened: log management,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,logstash,Additional skill that could be added or strengthened: logstash,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,looker,Additional skill that could be added or strengthened: looker,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,luigi,Additional skill that could be added or strengthened: luigi,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,mapreduce,Additional skill that could be added or strengthened: mapreduce,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,mariadb,Additional skill that could be added or strengthened: mariadb,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,master data management,Additional skill that could be added or strengthened: master data management,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,matlab,Additional skill that could be added or strengthened: matlab,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,matplotlib,Additional skill that could be added or strengthened: matplotlib,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,mdm,Additional skill that could be added or strengthened: mdm,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,mdx,Additional skill that could be added or strengthened: mdx,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,memcached,Additional skill that could be added or strengthened: memcached,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,message queue,Additional skill that could be added or strengthened: message queue,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,microsoft office,Additional skill that could be added or strengthened: microsoft office,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,microsoft sql server,Additional skill that could be added or strengthened: microsoft sql server,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,microstrategy,Additional skill that could be added or strengthened: microstrategy,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,ml models,Additional skill that could be added or strengthened: ml models,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,model deployment,Additional skill that could be added or strengthened: model deployment,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,model evaluation,Additional skill that could be added or strengthened: model evaluation,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,model training,Additional skill that could be added or strengthened: model training,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,model tuning,Additional skill that could be added or strengthened: model tuning,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,mongodb,Additional skill that could be added or strengthened: mongodb,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,mpls,Additional skill that could be added or strengthened: mpls,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,ms office,Additional skill that could be added or strengthened: ms office,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,nagios,Additional skill that could be added or strengthened: nagios,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,natural language processing,Additional skill that could be added or strengthened: natural language processing,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,neo4j,Additional skill that could be added or strengthened: neo4j,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,new relic,Additional skill that could be added or strengthened: new relic,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,nginx,Additional skill that could be added or strengthened: nginx,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,nlp,Additional skill that could be added or strengthened: nlp,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,node.js,Additional skill that could be added or strengthened: node.js,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,nodejs,Additional skill that could be added or strengthened: nodejs,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,nosql,Additional skill that could be added or strengthened: nosql,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,notebooks,Additional skill that could be added or strengthened: notebooks,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,numpy,Additional skill that could be added or strengthened: numpy,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,object oriented programming,Additional skill that could be added or strengthened: object oriented programming,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,objective-c,Additional skill that could be added or strengthened: objective-c,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,office 365,Additional skill that could be added or strengthened: office 365,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,olap,Additional skill that could be added or strengthened: olap,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,oltp,Additional skill that could be added or strengthened: oltp,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,opencv,Additional skill that could be added or strengthened: opencv,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,oracle,Additional skill that could be added or strengthened: oracle,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,ospf,Additional skill that could be added or strengthened: ospf,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,paas,Additional skill that could be added or strengthened: paas,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,pandas,Additional skill that could be added or strengthened: pandas,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,patch management,Additional skill that could be added or strengthened: patch management,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
