curriculum_track,job_title,skill_name,similarity_score,status,model,computed_at
IT Web Development,Big Data Engineer,mysql,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Big Data Engineer,centos,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Big Data Engineer,sap hana,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Big Data Engineer,d3.js,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Big Data Engineer,elasticsearch,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Big Data Engineer,kubernetes,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Big Data Engineer,azure,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Big Data Engineer,angular,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Big Data Engineer,apache,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Big Data Engineer,git,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Big Data Engineer,numpy,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Big Data Engineer,data extraction,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Big Data Engineer,django,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,swift,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,database administration,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,api development,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,data validation,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,pig,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,cassandra,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,information security,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,ids,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,nodejs,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,couchbase,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,application monitoring,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,docker,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,postgres,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,machine learning,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,excel,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,disaster recovery,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,web services,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,network security,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,activemq,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,shell scripting,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,shell,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,frontend,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,r programming,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,flask,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,office 365,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,express,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,redis,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,cisco ios,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,redhat,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,data visualization,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,data pipeline,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,vba,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,deep learning,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,rest api,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,penetration testing,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,typescript,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,data analysis,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,spring,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,etl,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,ospf,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,oracle,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,s3,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,postgresql,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,infrastructure monitoring,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,batch processing,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,configuration management,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,jquery,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,system design,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,back-end,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,mdm,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,active directory,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,nagios,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,objective-c,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,ci/cd,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,new relic,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,agile,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,ruby,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,kafka streams,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,microservices,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,vmware,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,distributed systems,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,statistics,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,switching,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,sql server,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,data integration,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,javascript,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,mpls,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,node.js,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,scala,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,software development lifecycle,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,jenkins,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,firewall,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,c++,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,jira,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,data warehouse,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,wireless lan,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,bgp,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,informatica,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,perl,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,juniper,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,soa,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,business intelligence,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,bash,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,continuous integration,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,splunk,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,amazon web services,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,ruby on rails,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,802.11,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,puppet,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,routing,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,hyper-v,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,stream processing,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,networking,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,vulnerability scanning,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,unit testing,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,tomcat,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,windows server,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,oop,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,indexing,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,continuous deployment,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,ansible,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,soap,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,dns,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,storm,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,kafka,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,continuous delivery,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,github,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,web development,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,nosql,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,react,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,c and c++,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,tcp/ip,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,f5,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,cybersecurity,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,confluence,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,java,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,cloud architecture,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,r language,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,powershell,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,er modeling,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,vue,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,virtualization,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,log management,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,html,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,rails,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,sas,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,terraform,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,php,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,hbase,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,linux,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,devops,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,data mining,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,integration testing,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,vertica,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,cloud storage,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,ips,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,chef,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,sd-wan,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,gcp,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,tensorflow,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,microsoft sql server,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,solr,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,angularjs,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,data analytics,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,dhcp,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,database design,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,patch management,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,db2,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,nifi,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,cloud security,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,object oriented programming,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,group policy,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,saas,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,rest apis,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,software engineering,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,data governance,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,backup and recovery,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,sql,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,css,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,flink,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,paas,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,front-end,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,mongodb,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,lan,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,less,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,full stack,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,python,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,elt,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,data quality,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,ec2,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,backend,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,scrum,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,matlab,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,c/c++,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,hadoop,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,wan,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,microsoft office,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,iaas,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,ubuntu,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,mysql,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,centos,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,sap hana,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,siem,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,design patterns,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,aws,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,spring boot,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,spark,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,vpn,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,asp.net,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,tableau,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,data pipelines,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,ldap,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,a/b testing,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,elasticsearch,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,hibernate,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,advanced excel,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,kubernetes,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,hive,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,tdd,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,azure,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,angular,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,eks,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,unix,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,apache,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,google cloud,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,git,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,service oriented architecture,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,ms office,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,react.js,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,pl/sql,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,ssis,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,vlan,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,load balancer,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Network Architect,eigrp,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,computer vision,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,spark streaming,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,data validation,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,fact table,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,cassandra,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,pig,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,information security,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,ids,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,docker,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,postgres,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,machine learning,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,scikit-learn,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,excel,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,keras,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,teradata,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,web services,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,shell,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,t-sql,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,frontend,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,qlikview,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,r programming,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,jupyter notebook,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,seaborn,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,flask,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,model tuning,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,office 365,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,express,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,redis,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,azure data factory,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,data visualization,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,microstrategy,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,data pipeline,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,vba,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,xgboost,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,deep learning,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,rest api,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,cognos,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,data analysis,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,redshift,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,spring,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,etl,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,data transformation,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,data ingestion,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
IT Web Development,Data Scientist,oracle,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.666692
